957.8	274.4	342.1	529.4
958.78	269.1	341.36	532.87
959.76	263.8	340.62	536.34
960.74	258.5	339.88	539.81
961.72	256.23	339.14	540.25
962.7	253.96	338.4	540.69
963.68	251.69	337.66	541.13
964.66	249.41	336.92	541.58
965.64	247.14	336.18	542.02
966.62	244.87	335.44	542.46
967.6	242.6	334.7	542.9
969.01	239.79	335.83	544.83
970.42	236.98	336.96	546.76
971.83	234.17	338.09	548.69
973.24	231.36	339.22	550.62
974.65	228.55	340.35	552.55
976.06	225.74	336.4	554.48
977.47	222.93	332.45	556.41
978.88	220.12	328.5	558.34
980.29	217.31	324.55	560.27
981.7	214.5	320.6	562.2
981.5	210.1	321.53	565.68
981.3	205.7	322.46	569.16
990.67	201.3	313.82	572.64
993.66	200.91	311.54	572.11
994.02	200.53	311.91	571.57
994.38	200.14	312.29	571.04
994.74	199.76	312.66	570.5
995.1	199.37	313.03	569.97
1003.35	198.99	305.52	569.43
1011.6	198.6	298	568.9
1016	195.17	295.07	572.33
1020.4	191.73	292.14	575.77
1024.8	188.3	289.21	579.2
1029.2	188.9	292.61	578.6
1033.6	189.5	296.01	578
1038	190.1	299.4	577.4
1042.4	190.7	302.8	576.8
1046.8	191.3	306.2	576.2
1051.2	191.9	287.45	575.6
1055.6	192.5	268.7	575
1059.08	182.4	239.12	584.68
1066.8	178.93	234.3	591.97
1070.05	167	236.21	603.24
1073.29	164.55	238.13	605.04
1076.52	162.1	240.06	606.83
1079.76	159.65	241.98	608.63
1083	157.2	243.91	610.42
1086.25	158.5	237.35	608.47
1089.51	153.6	237.49	612.71
1092.76	148.7	237.64	616.96
1096.02	143.8	237.78	621.2
1099.27	138.9	237.93	625.44
1102.52	134	238.08	629.69
1105.78	129.1	238.22	633.93
1111.1	122.8	256	639.58
1113.94	121.54	258.56	640.18
1116.78	120.28	273.72	640.79
1119.62	119.02	272.05	641.39
1122.46	117.76	270.37	642
1125.3	116.5	268.7	642.6
1125.94	110.8	246.96	649.14
1126.57	111.77	234.73	649.02
1127.21	106.4	216.89	655.23
1127.84	107.74	214.96	654.74
1128.47	109.08	220.91	654.24
1129.11	110.42	226.85	653.75
1129.74	111.76	232.8	653.25
1130.38	113.11	238.74	652.75
1131.01	114.45	244.69	652.25
1135.86	117.92	241.5	649.63
1140.7	121.4	238.33	647
1131.27	122.27	249.42	646.97
1121.83	123.13	260.52	646.95
1112.4	124	271.62	646.93
1114.6	124.87	271.08	646.9
1112.9	125.73	287.1	646.89
1119.17	126.6	292.03	646.86
1125.45	127.47	288.45	646.84
1131.72	128.33	276.48	646.83
1138	129.2	256	646.8
1134.62	130.36	244.08	647.44
1131.25	131.52	239.25	648.07
1127.88	132.68	222.22	648.71
1124.5	133.84	219.1	649.34
1121.12	135	218.68	649.98
1121.96	136.16	214.44	650.61
1122.8	137.32	243.9	651.25
1118.78	138.48	244.14	651.88
1114.75	139.64	244.39	652.52
1110.73	140.8	244.63	653.15
1106.71	141.96	244.87	653.79
1102.68	143.12	245.12	654.42
1098.66	144.28	258.89	655.06
1094.64	145.44	272.66	655.69
1090.62	146.6	279.36	656.33
1086.59	147.76	286.08	656.96
1082.57	148.92	292.78	657.6
1078.55	150.08	299.48	658.23
1074.52	151.24	306.2	658.87
1070.5	152.4	312.9	659.5
1065.2	152.4	319.26	660.98
1059.9	152.4	325.62	662.46
1058.59	155.93	330.09	660.41
1057.28	159.47	334.56	658.35
1055.96	163	339.04	656.3
1054.65	160.8	340.15	659.98
1053.34	158.7	348.66	663.56
1052.03	156.6	357.17	667.14
1050.71	154.5	350.89	670.72
1049.4	152.4	344.6	674.3
1047.5	152.33	333.1	675.99
1045.6	145.9	330.37	684.04
1043.7	141.8	315	689.76
1041.8	138.95	312.73	694.23
1039.9	136.1	310.47	698.7
1038	136.67	306.51	699.75
1036.1	137.24	302.56	700.8
1034.2	137.8	298.61	701.86
1032.3	138.37	294.65	702.91
1030.4	138.94	290.7	703.96
1028.5	135.3	288.85	709.22
1026.6	131.9	287.01	714.24
1026.47	132.92	284.45	714.84
1026.33	133.94	281.91	715.44
1026.2	134.96	279.35	716.04
1026.07	135.99	276.8	716.63
1025.93	137.01	274.25	717.23
1025.8	138.03	271.7	717.83
1023.02	139.05	264.58	718.43
1020.23	140.07	257.47	719.03
1017.45	141.09	250.35	719.63
1014.67	142.12	247.93	720.22
1011.88	143.14	245.52	720.82
1009.1	144.16	243.1	721.42
995.75	145.18	249.1	722.02
982.4	146.2	255.1	722.62
984.9	147.22	247.4	723.22
987.4	148.25	239.7	723.81
989.9	149.27	246.75	724.41
992.4	150.29	253.8	725.01
988.39	150.6	241.36	726.18
984.38	150.92	228.92	727.34
980.37	151.24	219.28	731.69
976.36	151.55	209.64	736.05
978.7	151.87	210.27	736.81
976.8	152.18	215.14	737.58
976.4	152.5	218.51	738.34
976	152.81	221.88	739.11
975.6	153.13	225.24	739.88
975.2	153.44	228.61	740.65
968.9	153.76	237.88	741.41
962.6	154.07	247.15	742.18
956.3	154.39	256.42	742.94
950	154.7	265.69	743.71
943.7	155.02	267.59	744.47
937.4	155.33	269.5	745.25
931.1	155.65	274.5	746.01
924.8	155.97	290.1	746.77
918.5	156.28	305.7	747.54
912.2	156.6	321.3	748.3
905.66	155.33	335.34	752.82
899.11	154.07	349.39	757.33
898.91	158.08	354.84	750.73
898.7	162.1	360.3	744.12
891.37	160.17	366.43	743.46
884.03	158.25	370.17	742.79
876.69	156.32	373.91	742.14
866.2	154.39	377.67	741.48
855.7	152.47	381.43	740.81
845.2	150.54	385.2	740.15
834.7	148.61	374.9	739.49
828.77	146.69	385.13	738.82
822.84	144.76	379.56	738.16
816.91	142.83	381.19	737.5
810.98	140.9	382.82	736.84
805.05	138.98	384.45	736.18
799.12	137.05	386.08	735.52
793.19	135.12	387.71	734.86
787.26	133.2	389.34	734.19
781.33	131.27	390.97	733.53
778.27	129.69	389.48	731.31
775.21	128.1	387.99	729.1
775.31	126.52	384.34	726.88
775.41	124.94	380.69	724.66
775.5	123.35	377.05	722.45
775.6	121.77	373.4	720.23
776.8	120.19	371.3	718.01
777.9	118.6	371.58	715.8
773.08	117.02	373.54	713.58
768.27	115.44	375.49	711.36
763.45	113.85	377.45	709.15
758.63	112.27	382.97	706.93
753.82	110.68	388.48	704.72
749	109.1	396.69	699.85
744.18	107.52	404.89	694.98
739.37	105.93	413.09	690.12
734.55	104.35	421.29	685.25
729.73	102.77	429.5	686.56
724.92	101.18	437.69	687.89
720.1	99.6	445.9	689.2
716.3	98.2	455.33	691.24
712.5	96.8	464.77	693.27
708.7	95.4	474.2	695.31
704.9	95.65	485.4	695.69
701.1	95.89	498.2	696.09
697.3	89.8	499.78	702.81
693.5	90.5	516.1	694.3
689.7	87	521.8	699.08
685.9	83.5	527.5	703.87
682.1	84.96	529.8	703.69
678.3	86.43	532.1	703.51
674.5	87.89	534.4	703.33
670.7	89.35	530.03	703.16
666.9	90.82	525.67	702.97
663.1	92.28	521.3	702.8
659.3	93.74	519.3	702.62
655.5	95.21	517.3	702.44
651.7	96.67	515.3	702.26
647.9	98.14	513.3	702.08
644.1	99.6	521.9	701.9
644.84	103.19	518.16	700.21
645.58	106.78	523.12	698.52
646.32	110.37	528.08	696.83
642.88	113.96	531.11	695.14
639.45	117.55	534.13	693.45
636.01	121.14	537.16	691.76
632.58	124.73	540.18	690.07
629.14	128.32	543.2	688.38
625.71	131.91	546.22	686.69
622.27	135.5	549.25	685
618.84	139.09	552.27	683.31
615.4	142.68	555.3	681.62
628.4	146.27	543.3	679.93
628.55	149.86	545.15	678.24
628.7	153.45	547.1	676.55
634.74	157.04	542.06	674.86
640.78	160.63	539.64	673.17
646.82	164.22	537.23	671.48
652.86	167.81	534.81	669.79
658.9	171.4	532.4	668.1
668.93	174.46	524.27	666.2
678.95	177.52	516.15	664.3
688.98	180.58	508.02	662.4
699	183.64	499.9	660.5
701.11	186.7	503.89	658.6
715.9	189.76	490.72	656.7
707.27	192.82	500.97	654.8
698.63	195.88	511.23	652.9
690	198.94	521.48	651
690.9	202	522.2	649.1
698.2	205.06	516.52	647.2
688.6	208.12	527.74	652.38
694.12	211.18	523.84	649.6
699.65	214.24	519.93	646.81
705.17	217.3	516.03	644.03
710.7	220.36	512.12	641.24
716.22	223.42	508.22	638.46
721.75	226.48	504.31	635.67
727.27	229.54	500.41	632.89
732.8	232.6	496.5	630.1
731.64	236.79	493.67	627.39
730.48	240.97	490.85	624.68
729.32	245.16	488.02	621.97
728.16	249.34	485.2	619.26
727	253.53	482.37	616.55
725.84	257.71	479.55	613.84
724.68	261.9	476.72	611.13
723.52	261.92	471.58	612.58
722.36	261.93	466.44	614.05
721.2	261.95	461.3	615.5
720.04	261.96	456.16	616.97
718.88	261.98	451.02	618.42
717.72	261.99	445.88	619.89
716.56	262.01	440.74	621.34
715.4	262.02	435.6	622.81
714.24	262.04	430.46	624.26
713.08	262.05	425.32	625.73
711.92	262.07	420.18	627.18
