318.66	522.4	121.54	127.39
319.1	521.53	121.06	127.96
319.53	520.67	120.59	128.53
319.97	519.8	120.11	129.1
320.4	518.94	119.64	129.66
322.86	518.07	117.91	130.23
325.32	517.21	116.18	130.79
327.8	516.34	113.28	131.36
329.6	515.48	111.05	131.92
327.05	514.61	113.18	132.49
324.5	513.75	115.3	133.05
322.26	512.85	116.98	132.07
320.01	511.94	118.67	131.1
317.77	511.04	120.35	130.12
315.53	510.14	122.03	129.14
313.29	509.24	123.71	128.16
311.04	508.33	125.4	127.19
308.8	507.43	127.08	126.21
306.5	506.53	128.82	125.23
304.2	505.63	130.56	124.25
304	504.72	130.2	123.28
301.71	503.67	132.24	123.65
299.41	502.62	134.29	124.02
297.12	501.56	137.08	124.4
294.82	500.51	140.78	124.77
292.53	499.46	141.22	126.88
290.23	498.4	141.67	129
288.38	498.66	142.22	126.54
285.94	497.17	141.96	127.13
283.49	495.68	141.91	127.02
280.18	494.19	139.72	127.01
278.16	492.09	140.74	127.68
275.49	489.98	142.21	131.82
273.55	487.87	142.85	132.03
271.18	487.07	144.42	130.73
267.57	484.75	149	131.23
266.06	482.43	150.54	131.57
264.32	480.1	155.89	131.35
262.59	477.78	161.22	131.12
261.29	475.46	168.31	132.44
258.47	473.57	173.63	134.83
256.74	471.83	177.51	136.02
255.01	470.1	181.39	137.2
254.59	468.14	184.29	138.09
252.68	466.44	187.19	138.06
250.76	464.73	192.54	139.07
248.85	463.02	195.25	140.11
246.93	461.32	197.97	141.15
245.02	459.62	200.68	142.18
240.93	457.91	204.57	143.29
239.88	456.21	204.61	144.29
236.95	454.66	207.75	144.29
234.02	453.12	210.88	144.28
231.91	451.58	212.25	144.66
229.79	450.04	213.64	145.04
227.68	448.5	215.01	145.41
225.57	446.96	216.38	145.79
223.46	445.41	217.75	146.18
221.34	443.87	219.14	146.56
219.23	442.33	220.51	146.93
217.12	440.79	221.88	147.31
215.16	439.24	222.54	147.32
213.2	437.7	223.2	147.32
211.25	436.16	223.85	147.31
209.29	434.62	224.51	147.31
207.34	433.08	225.16	147.31
205.38	431.53	224.51	147.32
203.43	429.99	223.85	147.31
