1761.9	210.99	158.1	77.61
1742.7	205.74	177.3	82.86
1722.9	195.3	197.1	95.9
1722.4	189.88	197.6	101.52
1713.5	187.6	196.7	102.8
1679	182	206.4	106.2
1655.2	189.53	215.77	102.47
1654	186.71	214.46	107.19
1638.9	185.77	211.05	109.03
1625.1	185.14	209.48	115.26
1607.5	190.47	212.02	115.93
1609.3	194.55	206	112.8
1593.1	198.63	210.42	109.67
1577.4	208.98	214.52	101.52
1566	214.94	212.12	98.56
1566.3	218.49	208.09	95.51
1557.1	222.79	211.29	95.41
1550.2	236.9	214.43	84
1545.8	245.06	222.59	81.44
1546.3	248.82	222.25	79.08
1542.3	252.59	226.41	78.91
1536.7	262	221.97	71.4
1530.4	267.02	220.11	68.28
1532.36	268.99	215.7	65.91
1521.6	270.97	219.5	63.53
1512.5	268.27	222.32	67.33
1503.4	255.1	227.66	69.9
1504.7	255.1	226.36	70.5
1495.6	248.82	233.89	71.78
1487.8	244.43	224.75	72.07
1477.1	240.35	227.61	73.95
1478.17	238.63	226.51	74.75
1470.2	233.14	225.42	75.56
1460.8	230.63	233.88	74.27
1451.7	230.32	238.58	74.28
1448.9	230.47	239.03	75.38
1446.1	230.63	239.48	76.47
1431.7	233.14	238.51	79.96
1416.7	243.81	229.98	75.49
1419.4	244.31	229.35	74.89
1390.8	271.79	224.07	76.41
1368.6	295.5	215.4	76
1339.2	309.43	216.94	78.97
1341.09	310.56	212.61	78.04
1323.4	321.48	208.28	79.32
1299.7	336.16	204.87	82.74
1281.6	351.59	201.89	80.91
1280.07	348.96	198.34	82.04
1266.5	360.63	194.78	83.17
1252.2	377.19	195.53	79.41
1240.9	390.74	192.53	77.86
1240.52	391.49	193.66	77.32
1228.1	402.03	194.79	76.77
1216.1	415.58	195.87	76.02
1207.4	433.65	198.17	74.55
1207.6	433.84	198.72	73.63
1196.5	450.59	199.28	72.71
1183.7	459.62	201.17	73.48
1171.3	469.41	205.66	73.49
1171.49	471.1	205.31	72.53
1160.4	481.83	207.9	71.57
1148.4	492.37	205.22	69.73
1134.1	501.4	205.22	69.73
1134.28	501.03	204.29	69.75
1116.4	507.42	203.35	69.78
1096.4	511.19	204.9	69.81
1077.2	513.82	200.39	67.98
1077.19	513.07	200.4	68.55
1056.1	516.08	200.41	69.12
1034.3	521.35	197.36	69.45
1014.3	528.13	193.27	67.97
1014.12	527.76	191.76	68.55
993.6	535.66	190.25	69.14
977	548.46	189.92	66.14
960.1	559.38	189.88	69.12
960.7	559.56	189.09	70.24
943.16	568.04	189.88	69.12
926.6	575.57	186.11	69.12
908.91	584.6	186.11	69.12
908.88	584.22	184.82	69.9
893.8	593.63	183.52	70.67
881.8	603.42	180.84	70.67
869.8	612.08	178.91	70.67
869.8	611.52	178.91	70.66
854.74	619.99	178.91	70.66
836.3	629.02	178.91	70.67
815.22	639.56	178.91	85.74
815.03	639.56	178.91	86.84
781.71	649.35	178.92	73.65
751.22	660.27	178.91	71.03
720.7	670.05	182.33	72.55
720.7	669.87	182	73.33
695.1	677.21	183.84	74.09
672.14	684.36	183.84	74.09
648.8	690.76	183.84	74.09
648.42	691.51	184.78	74.11
624.7	696.78	185.73	74.12
597.2	699.04	186.5	75.26
567.8	704.69	186.16	76.81
567.41	706.01	186.79	75.09
533.9	710.33	189.57	89.97
505.7	710.33	189.91	91.87
478.6	709.21	190.67	77.19
478.95	712.4	189.15	73.4
452.2	712.59	192.97	78.71
423.6	717.49	192.21	78.7
391.6	724.26	192.21	78.71
392.53	724.64	192.79	77.93
354.3	731.04	193.37	77.16
312.89	734.8	198.31	82.1
271.11	742.33	205.79	82.07
271.68	742.9	203.92	82.09
232.34	750.99	210.26	82.11
193.19	761.53	216.31	84.37
150.27	769.44	225.73	85.56
150.27	768.68	224.43	88.22
102.09	777.72	239.61	88.18
53.15	784.87	249.75	86.63
0	793.15	257	87.75
0	791.64	257.2	88.56
0	800.68	215.2	94.92
0	814.61	170.78	94.92
0	840.21	122.97	84.39
0	841	120	80.8
0	874.1	68.77	44.9
